source,country,area,date,hour,price,currency,unit,granularity,ingested_at
ember,Finland,Finland,2015-08-24,,46.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-25,,36.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-26,,36.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-27,,36.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-28,,31.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-29,,27.21,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-30,,31.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-08-31,,40.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-01,,35.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-02,,33.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-03,,38.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-04,,33.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-05,,23.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-06,,19.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-07,,30.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-08,,37.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-09,,37.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-10,,38.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-11,,34.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-12,,25.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-13,,23.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-14,,34.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-15,,38.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-16,,41.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-17,,36.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-18,,18.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-19,,19.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-20,,26.45,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-21,,37.95,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-22,,32.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-23,,28.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-24,,30.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-25,,31.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-26,,30.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-27,,25.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-28,,37.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-29,,36.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-09-30,,34.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-01,,28.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-02,,28.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-03,,16.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-04,,15.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-05,,32.45,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-06,,32.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-07,,61.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-08,,66.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-09,,55.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-10,,32.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-11,,23.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-12,,39.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-13,,31.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-14,,31.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-15,,29.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-16,,32.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-17,,23.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-18,,23.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-19,,37.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-20,,37.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-21,,30.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-22,,31.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-23,,34.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-24,,23.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-25,,23.15,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-26,,35.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-27,,34.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-28,,40.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-29,,41.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-30,,38.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-10-31,,25.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-01,,24.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-02,,30.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-03,,33.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-04,,27.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-05,,41.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-06,,36.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-07,,29.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-08,,29.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-09,,35.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-10,,34.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-11,,34.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-12,,33.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-13,,30.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-14,,21.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-15,,22.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-16,,32.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-17,,31.75,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-18,,31.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-19,,35.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-20,,34.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-21,,25.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-22,,24.75,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-23,,63.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-24,,36.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-25,,32.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-26,,33.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-27,,31.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-28,,20.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-29,,19.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-11-30,,30.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-01,,33.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-02,,39.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-03,,33.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-04,,29.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-05,,14.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-06,,11.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-07,,28.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-08,,31.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-09,,30.75,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-10,,29.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-11,,36.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-12,,27.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-13,,25.81,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-14,,40.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-15,,38.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-16,,36.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-17,,35.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-18,,29.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-19,,17.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-20,,12.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-21,,21.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-22,,20.57,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-23,,16.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-24,,10.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-25,,9.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-26,,12.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-27,,18.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-28,,39.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-29,,33.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-30,,31.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2015-12-31,,25.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-01,,16.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-02,,23.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-03,,19.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-04,,29.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-05,,33.33,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-06,,36.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-07,,57.95,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-08,,53.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-09,,33.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-10,,29.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-11,,42.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-12,,34.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-13,,36.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-14,,56.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-15,,60.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-16,,29.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-17,,27.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-18,,56.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-19,,59.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-20,,53.15,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-21,,91.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-22,,53.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-23,,30.26,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-24,,24.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-25,,33.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-26,,28.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-27,,28.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-28,,28.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-29,,28.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-30,,13.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-01-31,,21.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-01,,29.9,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-02,,29.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-03,,30.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-04,,29.24,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-05,,34.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-06,,26.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-07,,14.9,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-08,,28.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-09,,27.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-10,,28.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-11,,31.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-12,,32.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-13,,22.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-14,,18.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-15,,28.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-16,,27.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-17,,26.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-18,,26.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-19,,27.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-20,,20.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-21,,16.15,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-22,,20.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-23,,20.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-24,,28.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-25,,29.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-26,,28.35,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-27,,21.95,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-28,,19.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-02-29,,30.28,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-01,,28.25,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-02,,29.63,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-03,,30.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-04,,30.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-05,,20.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-06,,19.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-07,,23.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-08,,25.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-09,,33.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-10,,32.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-11,,31.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-12,,23.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-13,,21.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-14,,32.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-15,,29.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-16,,26.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-17,,24.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-18,,29.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-19,,21.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-20,,20.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-21,,35.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-22,,32.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-23,,34.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-24,,30.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-25,,22.35,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-26,,19.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-27,,16.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-28,,18.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-29,,30.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-30,,35.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-03-31,,30.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-01,,28.34,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-02,,20.42,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-03,,19.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-04,,32.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-05,,28.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-06,,28.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-07,,23.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-08,,25.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-09,,21.45,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-10,,20.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-11,,31.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-12,,28.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-13,,29.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-14,,29.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-15,,31.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-16,,20.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-17,,20.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-18,,33.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Finland,Finland,2016-04-19,,28.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
